delivery_date,hour_ending,HHI,Pivotal
11/12/2020,24,848.4057441,0
11/13/2020,1,802.6835708,0
11/13/2020,2,804.389359,0
11/13/2020,3,807.8266074,0
11/13/2020,4,809.4452374,0
11/13/2020,5,815.609807,0
11/13/2020,6,838.1241131,0
11/13/2020,7,885.3851374,0
11/13/2020,8,855.7343685,0
11/13/2020,9,856.457936,0
11/13/2020,10,855.6454976,0
11/13/2020,11,854.931144,0
11/13/2020,12,873.1106393,0
11/13/2020,13,885.7899646,0
11/13/2020,14,948.4916266,0
11/13/2020,15,947.7719545,0
11/13/2020,16,946.6948926,0
11/13/2020,17,946.5289005,0
11/13/2020,18,969.7363191,0
11/13/2020,19,938.1888001,0
11/13/2020,20,848.1284868,0
11/13/2020,21,850.0271151,0
11/13/2020,22,836.885033,0
11/13/2020,23,837.4055771,0
11/13/2020,24,828.3079217,0
11/14/2020,1,859.5959499,0
11/14/2020,2,859.5709507,0
11/14/2020,3,857.9442381,0
11/14/2020,4,858.2480729,0
11/14/2020,5,858.4769983,0
11/14/2020,6,866.14722,0
11/14/2020,7,891.4607009,0
11/14/2020,8,876.1097841,0
11/14/2020,9,876.1714279,0
11/14/2020,10,873.4731602,0
11/14/2020,11,885.1238353,0
11/14/2020,12,878.9148964,0
11/14/2020,13,875.6395563,0
11/14/2020,14,869.237763,0
11/14/2020,15,868.3782711,0
11/14/2020,16,867.458528,0
11/14/2020,17,868.5630075,0
11/14/2020,18,884.9218772,0
11/14/2020,19,863.8711512,0
11/14/2020,20,869.2199198,0
11/14/2020,21,872.2903144,0
11/14/2020,22,880.2623967,0
11/14/2020,23,902.8744819,0
11/14/2020,24,899.4711137,0
11/15/2020,1,819.1960526,0
11/15/2020,2,823.6783268,0
11/15/2020,3,827.1055324,0
11/15/2020,4,829.9357269,0
11/15/2020,5,833.2481233,0
11/15/2020,6,845.0793949,0
11/15/2020,7,881.2990356,0
11/15/2020,8,871.65918,0
11/15/2020,9,870.4327364,0
11/15/2020,10,855.2494127,0
11/15/2020,11,834.6326037,0
11/15/2020,12,819.9793443,0
11/15/2020,13,822.3255288,0
11/15/2020,14,819.8051967,0
11/15/2020,15,830.5787515,0
11/15/2020,16,827.7522758,0
11/15/2020,17,828.1208524,0
11/15/2020,18,824.8365123,0
11/15/2020,19,808.9122483,0
11/15/2020,20,824.426035,0
11/15/2020,21,857.2408259,0
11/15/2020,22,851.5987151,0
11/15/2020,23,873.5261003,0
11/15/2020,24,869.6704589,0
11/16/2020,1,800.9283556,0
11/16/2020,2,801.3567059,0
11/16/2020,3,802.8038222,0
11/16/2020,4,802.4988629,0
11/16/2020,5,806.1748614,0
11/16/2020,6,811.6637685,0
11/16/2020,7,839.6172285,0
11/16/2020,8,834.3563826,0
11/16/2020,9,832.3205021,0
11/16/2020,10,821.2539033,0
11/16/2020,11,825.6806508,0
11/16/2020,12,791.2090866,0
11/16/2020,13,785.128505,0
11/16/2020,14,775.9268695,0
11/16/2020,15,775.8464763,0
11/16/2020,16,815.8943316,0
11/16/2020,17,816.5777785,0
11/16/2020,18,789.5347736,0
11/16/2020,19,780.8786769,0
11/16/2020,20,808.9104325,0
11/16/2020,21,810.8695356,0
11/16/2020,22,811.7760563,0
11/16/2020,23,816.2397565,0
11/16/2020,24,817.9248318,0
11/17/2020,1,785.6472549,0
11/17/2020,2,787.9525553,0
11/17/2020,3,789.5409096,0
11/17/2020,4,791.3601036,0
11/17/2020,5,797.8945306,0
11/17/2020,6,842.772705,0
11/17/2020,7,838.2796218,0
11/17/2020,8,834.276598,0
11/17/2020,9,819.7776176,0
11/17/2020,10,821.2063811,0
11/17/2020,11,828.2310262,0
11/17/2020,12,822.0467813,0
11/17/2020,13,806.4712574,0
11/17/2020,14,798.4903748,0
11/17/2020,15,794.772068,0
11/17/2020,16,793.7683408,0
11/17/2020,17,781.8120935,0
11/17/2020,18,789.2668686,0
11/17/2020,19,779.7343427,0
11/17/2020,20,783.1791711,0
11/17/2020,21,787.4829794,0
11/17/2020,22,785.5385871,0
11/17/2020,23,799.7636312,0
11/17/2020,24,801.8474894,0
11/18/2020,1,819.1526863,0
11/18/2020,2,820.6545145,0
11/18/2020,3,820.7944401,0
11/18/2020,4,821.5112304,0
11/18/2020,5,823.1440171,0
11/18/2020,6,824.6925224,0
11/18/2020,7,790.4567222,0
11/18/2020,8,790.0505822,0
11/18/2020,9,815.7140117,0
11/18/2020,10,809.2680337,0
11/18/2020,11,819.3225049,0
11/18/2020,12,780.6161454,0
11/18/2020,13,780.8754723,0
11/18/2020,14,768.1974646,0
11/18/2020,15,766.6199183,0
11/18/2020,16,765.9820283,0
11/18/2020,17,766.3365751,0
11/18/2020,18,768.9678724,0
11/18/2020,19,768.1165065,0
11/18/2020,20,769.7364,0
11/18/2020,21,771.48529,0
11/18/2020,22,769.2967491,0
11/18/2020,23,771.4076178,0
11/18/2020,24,771.4040306,0
11/19/2020,1,786.7234263,0
11/19/2020,2,787.9246686,0
11/19/2020,3,788.2471857,0
11/19/2020,4,788.3771824,0
11/19/2020,5,789.3775795,0
11/19/2020,6,790.4414576,0
11/19/2020,7,800.0655877,0
11/19/2020,8,798.5379987,0
11/19/2020,9,797.828975,0
11/19/2020,10,795.1474746,0
11/19/2020,11,874.4233339,0
11/19/2020,12,856.9323243,0
11/19/2020,13,798.6111116,0
11/19/2020,14,784.8425661,0
11/19/2020,15,790.3226957,0
11/19/2020,16,789.1265251,0
11/19/2020,17,790.2205051,0
11/19/2020,18,793.4729692,0
11/19/2020,19,790.5501926,0
11/19/2020,20,792.4437342,0
11/19/2020,21,794.7339985,0
11/19/2020,22,791.364404,0
11/19/2020,23,745.9560663,0
11/19/2020,24,745.9214634,0
11/20/2020,1,806.8779726,0
11/20/2020,2,807.3068955,0
11/20/2020,3,807.5684292,0
11/20/2020,4,809.4224643,0
11/20/2020,5,810.0201135,0
11/20/2020,6,814.3872366,0
11/20/2020,7,807.014248,0
11/20/2020,8,801.8282167,0
11/20/2020,9,801.8713855,0
11/20/2020,10,799.278947,0
11/20/2020,11,828.1064187,0
11/20/2020,12,825.622289,0
11/20/2020,13,828.0905797,0
11/20/2020,14,811.9278281,0
11/20/2020,15,797.5778115,0
11/20/2020,16,796.5578776,0
11/20/2020,17,797.9534903,0
11/20/2020,18,806.9205926,0
11/20/2020,19,811.8869517,0
11/20/2020,20,812.617216,0
11/20/2020,21,815.6999624,0
11/20/2020,22,813.5956785,0
11/20/2020,23,813.8819651,0
11/20/2020,24,814.8665326,0
11/21/2020,1,818.7077378,0
11/21/2020,2,821.4659253,0
11/21/2020,3,821.0692748,0
11/21/2020,4,820.6964701,0
11/21/2020,5,827.1770182,0
11/21/2020,6,843.5283884,0
11/21/2020,7,863.2800478,0
11/21/2020,8,849.7921451,0
11/21/2020,9,848.5039625,0
11/21/2020,10,837.6365011,0
11/21/2020,11,849.4716546,0
11/21/2020,12,845.3108818,0
11/21/2020,13,851.9195078,0
11/21/2020,14,819.6976483,0
11/21/2020,15,817.9715212,0
11/21/2020,16,818.4460708,0
11/21/2020,17,818.2715745,0
11/21/2020,18,804.5778273,0
11/21/2020,19,792.2749444,0
11/21/2020,20,818.3901861,0
11/21/2020,21,821.6241581,0
11/21/2020,22,837.8377914,0
11/21/2020,23,828.7183599,0
11/21/2020,24,827.8348767,0
11/22/2020,1,834.1657313,0
11/22/2020,2,833.5088754,0
11/22/2020,3,834.4890354,0
11/22/2020,4,834.0777306,0
11/22/2020,5,834.6036865,0
11/22/2020,6,838.4927582,0
11/22/2020,7,836.6276252,0
11/22/2020,8,834.3020132,0
11/22/2020,9,832.4955323,0
11/22/2020,10,824.2450549,0
11/22/2020,11,858.8573233,0
11/22/2020,12,860.3273838,0
11/22/2020,13,870.373382,0
11/22/2020,14,859.3244286,0
11/22/2020,15,862.2670762,0
11/22/2020,16,862.6976704,0
11/22/2020,17,863.2459429,0
11/22/2020,18,847.9356337,0
11/22/2020,19,839.6234178,0
11/22/2020,20,824.9507825,0
11/22/2020,21,825.0159431,0
11/22/2020,22,854.1071443,0
11/22/2020,23,853.5185667,0
11/22/2020,24,853.4281467,0
11/23/2020,1,836.6272315,0
11/23/2020,2,836.6272315,0
11/23/2020,3,837.0709779,0
11/23/2020,4,836.8745582,0
11/23/2020,5,836.7860267,0
11/23/2020,6,840.1050909,0
11/23/2020,7,816.2070203,0
11/23/2020,8,812.8236481,0
11/23/2020,9,812.6066322,0
11/23/2020,10,828.9355209,0
11/23/2020,11,841.1720379,0
11/23/2020,12,840.7689032,0
11/23/2020,13,809.4212804,0
11/23/2020,14,829.0179348,0
11/23/2020,15,829.0079714,0
11/23/2020,16,828.5418873,0
11/23/2020,17,827.2497047,0
11/23/2020,18,831.0006134,0
11/23/2020,19,821.7607868,0
11/23/2020,20,822.4826288,0
11/23/2020,21,822.6928941,0
11/23/2020,22,816.1126418,0
11/23/2020,23,833.8636764,0
11/23/2020,24,834.331553,0
11/24/2020,1,815.8639031,0
11/24/2020,2,815.5514246,0
11/24/2020,3,814.9970038,0
11/24/2020,4,814.6285522,0
11/24/2020,5,814.5466808,0
11/24/2020,6,819.0359766,0
11/24/2020,7,815.4503392,0
11/24/2020,8,812.0467519,0
11/24/2020,9,811.9334535,0
11/24/2020,10,805.8587315,0
11/24/2020,11,885.3356472,0
11/24/2020,12,883.007184,0
11/24/2020,13,906.945991,0
11/24/2020,14,893.0327493,0
11/24/2020,15,870.7802644,0
11/24/2020,16,819.9423895,0
11/24/2020,17,806.3446389,0
11/24/2020,18,808.332537,0
11/24/2020,19,805.6426233,0
11/24/2020,20,807.7837924,0
11/24/2020,21,810.7858917,0
11/24/2020,22,806.9325358,0
11/24/2020,23,827.8904409,0
11/24/2020,24,828.5885952,0
11/25/2020,1,822.428539,0
11/25/2020,2,824.763699,0
11/25/2020,3,825.80091,0
11/25/2020,4,827.4110786,0
11/25/2020,5,830.2458225,0
11/25/2020,6,832.3557157,0
11/25/2020,7,835.4598799,0
11/25/2020,8,847.5617522,0
11/25/2020,9,844.3036957,0
11/25/2020,10,834.73061,0
11/25/2020,11,815.713835,0
11/25/2020,12,803.0961378,0
11/25/2020,13,839.6635898,0
11/25/2020,14,854.3347423,0
11/25/2020,15,817.9369896,0
11/25/2020,16,815.5851034,0
11/25/2020,17,814.9013332,0
11/25/2020,18,866.004368,0
11/25/2020,19,813.8185121,0
11/25/2020,20,818.123172,0
11/25/2020,21,821.5329399,0
11/25/2020,22,815.2830459,0
11/25/2020,23,838.3349867,0
11/25/2020,24,839.4499952,0
11/26/2020,1,842.8661186,0
11/26/2020,2,843.3334625,0
11/26/2020,3,845.6064817,0
11/26/2020,4,845.6344835,0
11/26/2020,5,846.2500043,0
11/26/2020,6,851.6068957,0
11/26/2020,7,871.4414318,0
11/26/2020,8,863.037666,0
11/26/2020,9,855.2420684,0
11/26/2020,10,842.2837801,0
11/26/2020,11,852.8929634,0
11/26/2020,12,842.148303,0
11/26/2020,13,844.7059859,0
11/26/2020,14,840.7304405,0
11/26/2020,15,837.318456,0
11/26/2020,16,837.4080194,0
11/26/2020,17,838.1948133,0
11/26/2020,18,897.7319244,0
11/26/2020,19,840.140157,0
11/26/2020,20,845.5380163,0
11/26/2020,21,857.5081924,0
11/26/2020,22,860.3211925,0
11/26/2020,23,852.3547186,0
11/26/2020,24,850.8158553,0
11/27/2020,1,839.9365119,0
11/27/2020,2,842.0001813,0
11/27/2020,3,843.6350333,0
11/27/2020,4,843.6749158,0
11/27/2020,5,845.055782,0
11/27/2020,6,858.5620818,0
11/27/2020,7,882.8095197,0
11/27/2020,8,864.1396399,0
11/27/2020,9,856.8349715,0
11/27/2020,10,848.5542517,0
11/27/2020,11,861.4998487,0
11/27/2020,12,861.324319,0
11/27/2020,13,865.9337899,0
11/27/2020,14,852.9463722,0
11/27/2020,15,850.3241995,0
11/27/2020,16,850.6829342,0
11/27/2020,17,853.824927,0
11/27/2020,18,863.0254704,0
11/27/2020,19,848.9563212,0
11/27/2020,20,851.9948607,0
11/27/2020,21,860.4638831,0
11/27/2020,22,863.9296908,0
11/27/2020,23,861.8484722,0
11/27/2020,24,857.9296404,0
11/28/2020,1,869.1580863,0
11/28/2020,2,869.7117557,0
11/28/2020,3,869.2486523,0
11/28/2020,4,871.468881,0
11/28/2020,5,874.8937918,0
11/28/2020,6,894.3384352,0
11/28/2020,7,927.5374188,0
11/28/2020,8,893.3133472,0
11/28/2020,9,885.2802567,0
11/28/2020,10,878.0635157,0
11/28/2020,11,896.1163528,0
11/28/2020,12,895.359099,0
11/28/2020,13,902.8624387,0
11/28/2020,14,892.0502205,0
11/28/2020,15,888.6597458,0
11/28/2020,16,889.0366412,0
11/28/2020,17,889.7135076,0
11/28/2020,18,905.1711249,0
11/28/2020,19,916.8053589,0
11/28/2020,20,917.0719132,0
11/28/2020,21,926.1439892,0
11/28/2020,22,901.4358345,0
11/28/2020,23,902.8001425,0
11/28/2020,24,895.7639454,0
11/29/2020,1,838.4630733,0
11/29/2020,2,839.0511007,0
11/29/2020,3,838.9866807,0
11/29/2020,4,838.7629845,0
11/29/2020,5,842.8296653,0
11/29/2020,6,867.6315539,0
11/29/2020,7,900.6804566,0
11/29/2020,8,877.0288007,0
11/29/2020,9,866.5552076,0
11/29/2020,10,855.0067469,0
11/29/2020,11,889.1469738,0
11/29/2020,12,884.0433447,0
11/29/2020,13,907.837924,0
11/29/2020,14,898.5528936,0
11/29/2020,15,898.2149838,0
11/29/2020,16,897.4113648,0
11/29/2020,17,894.1443057,0
11/29/2020,18,911.6370004,0
11/29/2020,19,885.5391734,0
11/29/2020,20,889.3558845,0
11/29/2020,21,902.3004539,0
11/29/2020,22,901.868811,0
11/29/2020,23,900.0168931,0
11/29/2020,24,899.5787935,0
11/30/2020,1,905.3037351,0
11/30/2020,2,904.6711342,0
11/30/2020,3,905.5331331,0
11/30/2020,4,905.0661884,0
11/30/2020,5,905.6005995,0
11/30/2020,6,911.7970786,0
11/30/2020,7,1009.992766,0
11/30/2020,8,1001.918306,0
11/30/2020,9,981.0076529,0
11/30/2020,10,892.1893118,0
11/30/2020,11,902.8339219,0
11/30/2020,12,902.3119706,0
11/30/2020,13,953.1166844,0
11/30/2020,14,927.1698347,0
11/30/2020,15,927.1409645,0
11/30/2020,16,926.3731942,0
11/30/2020,17,931.0163,0
11/30/2020,18,1046.393484,0
11/30/2020,19,1045.358255,0
11/30/2020,20,1019.418187,0
11/30/2020,21,1026.535241,0
11/30/2020,22,1006.31819,0
11/30/2020,23,929.892241,0
11/30/2020,24,930.6664319,0
12/1/2020,1,1103.266165,0
12/1/2020,2,1103.19041,0
12/1/2020,3,1103.600579,0
12/1/2020,4,1103.917136,0
12/1/2020,5,1152.240543,0
12/1/2020,6,1186.517755,0
12/1/2020,7,1163.949163,0
12/1/2020,8,1177.368638,0
12/1/2020,9,1174.328567,0
12/1/2020,10,1157.802068,0
12/1/2020,11,1138.898771,0
12/1/2020,12,1136.018039,0
12/1/2020,13,1078.662705,0
12/1/2020,14,1062.222085,0
12/1/2020,15,1063.298728,0
12/1/2020,16,1062.955058,0
12/1/2020,17,1069.280969,0
12/1/2020,18,1061.570601,0
12/1/2020,19,1040.862494,0
12/1/2020,20,1039.425563,0
12/1/2020,21,1095.189026,0
12/1/2020,22,1060.911522,0
12/1/2020,23,1043.097359,0
12/1/2020,24,1044.964028,0
12/2/2020,1,1255.627405,0
12/2/2020,2,1256.687533,0
12/2/2020,3,1257.403681,0
12/2/2020,4,1257.172797,0
12/2/2020,5,1299.979917,0
12/2/2020,6,1302.947354,0
12/2/2020,7,1270.600046,0
12/2/2020,8,1265.119572,0
12/2/2020,9,1311.640864,0
12/2/2020,10,1313.39722,0
12/2/2020,11,1306.467521,0
12/2/2020,12,1306.82289,0
12/2/2020,13,1312.602865,0
12/2/2020,14,1297.131941,0
12/2/2020,15,1299.127813,0
12/2/2020,16,1299.956609,0
12/2/2020,17,1237.169555,0
12/2/2020,18,1272.240671,0
12/2/2020,19,1181.694781,0
12/2/2020,20,1180.894329,0
12/2/2020,21,1177.026591,0
12/2/2020,22,1142.413798,0
12/2/2020,23,1237.656173,0
12/2/2020,24,1187.647962,0
12/3/2020,1,1128.452452,0
12/3/2020,2,1128.229514,0
12/3/2020,3,1128.70731,0
12/3/2020,4,1128.53309,0
12/3/2020,5,1128.76503,0
12/3/2020,6,1147.669578,0
12/3/2020,7,1055.348739,0
12/3/2020,8,1051.99584,0
12/3/2020,9,968.7006221,0
12/3/2020,10,951.7550307,0
12/3/2020,11,964.2805025,0
12/3/2020,12,945.9865309,0
12/3/2020,13,945.6841963,0
12/3/2020,14,947.8186679,0
12/3/2020,15,948.0548332,0
12/3/2020,16,930.7701412,0
12/3/2020,17,931.2766589,0
12/3/2020,18,986.2418062,0
12/3/2020,19,1087.551629,0
12/3/2020,20,1090.293712,0
12/3/2020,21,1092.23375,0
12/3/2020,22,987.6693046,0
12/3/2020,23,939.3941135,0
12/3/2020,24,927.8169651,0
12/4/2020,1,879.6266202,0
12/4/2020,2,880.5033737,0
12/4/2020,3,882.8632686,0
12/4/2020,4,884.7267843,0
12/4/2020,5,885.4111842,0
12/4/2020,6,867.0025632,0
12/4/2020,7,1000.660142,0
12/4/2020,8,1002.955129,0
12/4/2020,9,905.9386481,0
12/4/2020,10,886.4046922,0
12/4/2020,11,878.9115568,0
12/4/2020,12,869.8590671,0
12/4/2020,13,858.2469718,0
12/4/2020,14,856.9134921,0
12/4/2020,15,853.6040324,0
12/4/2020,16,852.2212836,0
12/4/2020,17,854.8348026,0
12/4/2020,18,1043.278439,0
12/4/2020,19,1037.565127,0
12/4/2020,20,1040.536991,0
12/4/2020,21,1037.930668,0
12/4/2020,22,1035.634977,0
12/4/2020,23,879.1527447,0
12/4/2020,24,879.9432694,0
12/5/2020,1,980.0904102,0
12/5/2020,2,982.0278008,0
12/5/2020,3,984.7070997,0
12/5/2020,4,985.5127271,0
12/5/2020,5,986.3194125,0
12/5/2020,6,988.1561253,0
12/5/2020,7,1095.594222,0
12/5/2020,8,1094.700702,0
12/5/2020,9,1012.234421,0
12/5/2020,10,994.7610874,0
12/5/2020,11,942.864873,0
12/5/2020,12,951.4041723,0
12/5/2020,13,958.1160563,0
12/5/2020,14,954.4986475,0
12/5/2020,15,954.7754864,0
12/5/2020,16,947.9979616,0
12/5/2020,17,948.3491465,0
12/5/2020,18,1076.974523,0
12/5/2020,19,1081.099201,0
12/5/2020,20,967.2370739,0
12/5/2020,21,967.6093633,0
12/5/2020,22,959.5634161,0
12/5/2020,23,957.385468,0
12/5/2020,24,951.9027129,0
12/6/2020,1,885.5953352,0
12/6/2020,2,887.7342441,0
12/6/2020,3,888.2795938,0
12/6/2020,4,888.659906,0
12/6/2020,5,889.8736296,0
12/6/2020,6,900.0825457,0
12/6/2020,7,905.8312845,0
12/6/2020,8,900.9069543,0
12/6/2020,9,863.5161851,0
12/6/2020,10,849.4193729,0
12/6/2020,11,843.1716572,0
12/6/2020,12,838.1648083,0
12/6/2020,13,845.3060648,0
12/6/2020,14,827.7684682,0
12/6/2020,15,827.034432,0
12/6/2020,16,825.8742933,0
12/6/2020,17,835.5969651,0
12/6/2020,18,1106.159937,0
12/6/2020,19,1112.284946,0
12/6/2020,20,1112.949662,0
12/6/2020,21,1112.492103,0
12/6/2020,22,1102.142093,0
12/6/2020,23,863.8450703,0
12/6/2020,24,863.4233633,0
12/7/2020,1,1024.706963,0
12/7/2020,2,1027.332053,0
12/7/2020,3,1026.610088,0
12/7/2020,4,1032.045194,0
12/7/2020,5,1036.361386,0
12/7/2020,6,958.857707,0
12/7/2020,7,1062.54272,0
12/7/2020,8,1071.41102,0
12/7/2020,9,1020.117387,0
12/7/2020,10,1007.684082,0
12/7/2020,11,991.1456302,0
12/7/2020,12,982.2767332,0
12/7/2020,13,978.9570401,0
12/7/2020,14,974.7336944,0
12/7/2020,15,972.7863981,0
12/7/2020,16,961.9990827,0
12/7/2020,17,964.5590231,0
12/7/2020,18,1058.357262,0
12/7/2020,19,1027.580717,0
12/7/2020,20,1025.055703,0
12/7/2020,21,930.0331567,0
12/7/2020,22,928.7492774,0
12/7/2020,23,1004.222351,0
12/7/2020,24,1009.162397,0
12/8/2020,1,874.031019,0
12/8/2020,2,876.0881975,0
12/8/2020,3,877.171392,0
12/8/2020,4,877.171392,0
12/8/2020,5,904.9433769,0
12/8/2020,6,889.2367331,0
12/8/2020,7,1047.469001,0
12/8/2020,8,1039.561394,0
12/8/2020,9,912.1322532,0
12/8/2020,10,925.0327826,0
12/8/2020,11,916.1790914,0
12/8/2020,12,908.0935061,0
12/8/2020,13,910.3156695,0
12/8/2020,14,872.8499379,0
12/8/2020,15,863.0708086,0
12/8/2020,16,869.4028824,0
12/8/2020,17,872.193262,0
12/8/2020,18,979.2751795,0
12/8/2020,19,881.6849518,0
12/8/2020,20,885.1891714,0
12/8/2020,21,904.0055853,0
12/8/2020,22,898.7596042,0
12/8/2020,23,847.9074982,0
12/8/2020,24,840.1303885,0
12/9/2020,1,872.348409,0
12/9/2020,2,874.5391515,0
12/9/2020,3,875.2240089,0
12/9/2020,4,876.9176109,0
12/9/2020,5,879.225388,0
12/9/2020,6,912.6068635,0
12/9/2020,7,1081.042146,0
12/9/2020,8,1066.212104,0
12/9/2020,9,1006.597127,0
12/9/2020,10,958.4400436,0
12/9/2020,11,947.707272,0
12/9/2020,12,941.7656839,0
12/9/2020,13,858.9318617,0
12/9/2020,14,846.3664904,0
12/9/2020,15,821.1714731,0
12/9/2020,16,819.9481734,0
12/9/2020,17,827.9374184,0
12/9/2020,18,828.657712,0
12/9/2020,19,838.0670769,0
12/9/2020,20,841.8511969,0
12/9/2020,21,838.9277609,0
12/9/2020,22,836.7816964,0
12/9/2020,23,838.1541126,0
12/9/2020,24,840.2133314,0
12/10/2020,1,1094.883768,0
12/10/2020,2,1096.128435,0
12/10/2020,3,1096.022286,0
12/10/2020,4,1099.22136,0
12/10/2020,5,1100.806188,0
12/10/2020,6,1100.366271,0
12/10/2020,7,1042.773946,0
12/10/2020,8,1028.412063,0
12/10/2020,9,1028.897916,0
12/10/2020,10,1105.120287,0
12/10/2020,11,1112.520286,0
12/10/2020,12,1008.326119,0
12/10/2020,13,1006.753691,0
12/10/2020,14,995.7658045,0
12/10/2020,15,994.8688953,0
12/10/2020,16,994.4105465,0
12/10/2020,17,996.7098965,0
12/10/2020,18,1008.719902,0
12/10/2020,19,1008.826288,0
12/10/2020,20,1009.575763,0
12/10/2020,21,963.9778315,0
12/10/2020,22,956.2826542,0
12/10/2020,23,969.5907989,0
12/10/2020,24,969.9184223,0
12/11/2020,1,1110.287015,0
12/11/2020,2,1110.982701,0
12/11/2020,3,1111.551269,0
12/11/2020,4,1112.702048,0
12/11/2020,5,1113.223874,0
12/11/2020,6,1093.091889,0
12/11/2020,7,1078.445606,0
12/11/2020,8,1033.316233,0
12/11/2020,9,1033.002316,0
12/11/2020,10,1034.563855,0
12/11/2020,11,1049.462339,0
12/11/2020,12,1035.523529,0
12/11/2020,13,1035.516138,0
12/11/2020,14,1019.945935,0
12/11/2020,15,1021.858162,0
12/11/2020,16,1022.256851,0
12/11/2020,17,997.6553183,0
12/11/2020,18,1089.11264,0
12/11/2020,19,1050.388472,0
12/11/2020,20,1021.9081,0
12/11/2020,21,1060.604372,0
12/11/2020,22,1052.654444,0
12/11/2020,23,1048.020004,0
12/11/2020,24,1047.229846,0
12/12/2020,1,819.6556322,0
12/12/2020,2,822.4388503,0
12/12/2020,3,822.9578987,0
12/12/2020,4,827.0629431,0
12/12/2020,5,827.9269186,0
12/12/2020,6,842.4972659,0
12/12/2020,7,819.4539124,0
12/12/2020,8,849.565572,0
12/12/2020,9,969.8555811,0
12/12/2020,10,968.0909558,0
12/12/2020,11,819.6930103,0
12/12/2020,12,815.0883187,0
12/12/2020,13,788.0617707,0
12/12/2020,14,782.08655,0
12/12/2020,15,775.2646018,0
12/12/2020,16,774.685327,0
12/12/2020,17,776.4071604,0
12/12/2020,18,780.9621631,0
12/12/2020,19,780.6129157,0
12/12/2020,20,862.0000418,0
12/12/2020,21,787.643759,0
12/12/2020,22,782.6641981,0
12/12/2020,23,781.395625,0
12/12/2020,24,781.5984472,0
12/13/2020,1,1107.680113,0
12/13/2020,2,1108.164979,0
12/13/2020,3,1107.706899,0
12/13/2020,4,1110.098089,0
12/13/2020,5,1115.871602,0
12/13/2020,6,1133.263109,0
12/13/2020,7,1034.700092,0
12/13/2020,8,1029.615021,0
12/13/2020,9,1029.362229,0
12/13/2020,10,1022.602768,0
12/13/2020,11,993.7860727,0
12/13/2020,12,982.1879825,0
12/13/2020,13,988.5460799,0
12/13/2020,14,973.8865407,0
12/13/2020,15,974.6887127,0
12/13/2020,16,974.4096495,0
12/13/2020,17,921.8093997,0
12/13/2020,18,923.0561751,0
12/13/2020,19,906.7634288,0
12/13/2020,20,905.0489492,0
12/13/2020,21,905.8803859,0
12/13/2020,22,769.0632374,0
12/13/2020,23,847.5953556,0
12/13/2020,24,847.7271012,0
12/14/2020,1,856.4292393,0
12/14/2020,2,858.7879236,0
12/14/2020,3,859.8137474,0
12/14/2020,4,861.5701501,0
12/14/2020,5,868.4888504,0
12/14/2020,6,933.597478,0
12/14/2020,7,1141.043775,0
12/14/2020,8,1091.018315,0
12/14/2020,9,1074.815889,0
12/14/2020,10,879.3524583,0
12/14/2020,11,797.7055449,0
12/14/2020,12,786.2893022,0
12/14/2020,13,773.3775345,0
12/14/2020,14,764.8618708,0
12/14/2020,15,763.5075531,0
12/14/2020,16,845.088288,0
12/14/2020,17,845.6628277,0
12/14/2020,18,1022.962859,0
12/14/2020,19,847.2593262,0
12/14/2020,20,854.3108777,0
12/14/2020,21,851.3760579,0
12/14/2020,22,926.4517644,0
12/14/2020,23,801.3654311,0
12/14/2020,24,800.6862496,0
12/15/2020,1,894.5334267,0
12/15/2020,2,895.4960221,0
12/15/2020,3,895.5921086,0
12/15/2020,4,896.7413605,0
12/15/2020,5,885.0509403,0
12/15/2020,6,893.2126051,0
12/15/2020,7,974.1312245,0
12/15/2020,8,971.2709742,0
12/15/2020,9,804.5982173,0
12/15/2020,10,750.7658744,0
12/15/2020,11,732.6219278,0
12/15/2020,12,733.4433121,0
12/15/2020,13,782.7100961,0
12/15/2020,14,775.6478699,0
12/15/2020,15,775.5036558,0
12/15/2020,16,816.9968744,0
12/15/2020,17,853.6146053,0
12/15/2020,18,860.9500041,0
12/15/2020,19,862.1572027,0
12/15/2020,20,864.4277637,0
12/15/2020,21,867.1476231,0
12/15/2020,22,856.8821752,0
12/15/2020,23,844.7710354,0
12/15/2020,24,845.7406137,0
12/16/2020,1,945.2198852,0
12/16/2020,2,945.3633391,0
12/16/2020,3,916.5789031,0
12/16/2020,4,917.1259907,0
12/16/2020,5,892.9949728,0
12/16/2020,6,940.7834915,0
12/16/2020,7,1101.636714,0
12/16/2020,8,1091.571026,0
12/16/2020,9,1092.339519,0
12/16/2020,10,820.0641548,0
12/16/2020,11,809.8850323,0
12/16/2020,12,808.4960941,0
12/16/2020,13,748.1394574,0
12/16/2020,14,739.2205124,0
12/16/2020,15,740.6402194,0
12/16/2020,16,875.1274284,0
12/16/2020,17,880.9455018,0
12/16/2020,18,1074.886641,0
12/16/2020,19,1128.930138,0
12/16/2020,20,1124.277999,0
12/16/2020,21,1118.865848,0
12/16/2020,22,1136.262722,0
12/16/2020,23,989.7623013,0
12/16/2020,24,993.3440843,0
12/17/2020,1,992.8268693,0
12/17/2020,2,995.538769,0
12/17/2020,3,996.826336,0
12/17/2020,4,1016.211811,0
12/17/2020,5,1044.012904,0
12/17/2020,6,1201.607103,0
12/17/2020,7,1270.039007,0
12/17/2020,8,1256.221111,0
12/17/2020,9,1260.188327,0
